	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.num_epochs	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
199	8	0.36693914623069934	14.602316216060094	False		True	single_id	just_spaces	semisupervised_text_classification_json	12	32	basic	0.4			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2548.548	899	947	717	687	969	719	735	1057	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0543	adam	5	+accuracy	0.9275514981273408	2548.548	00:01:03	12	899	947	703	687	969	685	0	1019	0.8845299667075333	0	0.34877384196185285	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	20.46161960874285
200	1	0.35603996366939145	5.346854782104492	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.3			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.96	719	687	751	789	891	685	787	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0879	adam	5	+accuracy	0.8148408239700374	2549.956	00:00:37	5	719	687	751	789	341	685	783	687	2.6089153711715443	0	0.33787465940054495	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	19.26819853101458
201	0	0.35513169845594916	1.6273770536695207	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.0			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2552.92	687	753	837	1093	687	967	687	749	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0449	adam	5	+accuracy	0.896184456928839	2552.92	00:00:26	4	687	753	837	1093	437	937	685	749	0.41150871192694605	0	0.33969118982742963	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.985170200892857
202	1	0.3569482288828338	3.0939171518598285	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.4			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.896	873	843	701	729	693	687	687	889	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0653	adam	5	+accuracy	0.8202247191011236	2549.896	00:00:31	5	873	765	701	729	693	685	687	887	1.6654339044281605	0	0.3242506811989101	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	10.845957142966133
203	3	0.410535876475931	1.340847018786839	False		True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.4			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2552.1	1219	687	717	711	955	949	687	699	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0006	adam	5	+accuracy	0.8780430711610487	2552.084	00:00:41	7	1219	687	717	711	955	949	687	699	0.5171342034464919	0	0.36693914623069934	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4631914922169276
204	1	0.27702089009990916	1.5989721604755947	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.4		final_state		True		105.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2557.168	685	687	741	713	735	785	701	745	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0493	adam	5	+accuracy	0.2633426966292135	2557.168	00:01:12	5	685	687	741	713	685	409	701	745	1.6072903233074516	0	0.27520435967302453	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5874346222196307
205	1	0.28973660308810173	1.5781178746904645	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.1		attention		True		84.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2554.716	879	843	1045	735	693	779	855	917	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0988	adam	5	+accuracy	0.2687265917602996	2554.708	00:01:07	5	879	777	1045	735	693	383	853	889	1.5994488099094635	0	0.2561307901907357	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.595866503034319
206	0	0.3678474114441417	1.4137723548071726	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.0			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2548.964	687	685	933	759	701	915	687	741	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0266	adam	5	+accuracy	0.9502574906367042	2548.964	00:00:29	4	687	685	905	759	701	915	687	741	0.16234761790445681	0	0.3424159854677566	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.110612147194999
207	1	0.2706630336058129	129358.11953125	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.4					300.0			[1, 2, 3, 4, 5, 6, 7]	406		259.0	cnn	seq2vec	300.0	True	embedding	classifier	2560.836	891	687	845	949	727	987	813	1239	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0906	adam	5	+accuracy	0.46652621722846443	2560.756	00:00:52	5	891	687	845	949	727	987	813	687	120879.01228201076	0	0.22979109900090827	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	238585.40200892856
208	7	0.2761126248864669	279026.7027901786	False		True	single_id	just_spaces	semisupervised_text_classification_json	11	32	basic	0.4					300.0			[1, 2, 3, 4, 5, 6]	447		394.0	cnn	seq2vec	300.0	True	embedding	classifier	2560.836	1085	811	717	735	759	707	811	1039	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0598	adam	5	+accuracy	0.5229400749063671	2560.82	00:01:31	11	1085	811	687	735	683	707	811	1039	34061.43294046523	0	0.254314259763851	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	571603.2612723215
209	1	0.3533151680290645	2.471302907807486	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.2			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.188	687	739	687	685	907	737	885	815	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0459	adam	5	+accuracy	0.8954822097378277	2549.184	00:00:34	5	685	589	687	685	907	0	885	815	0.5285882219560584	0	0.33787465940054495	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	7.006557600838797
210	4	0.2561307901907357	1.9656960487365722	False		True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.3		final_state		True		328.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2562.404	1219	713	717	931	987	949	795	757	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.083	adam	5	+accuracy	0.23618913857677903	2562.404	00:01:47	8	1219	713	717	931	987	949	795	243	2.1033523850673146	0	0.254314259763851	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.8828934397016253
211	0	0.39872842870118075	1.3275738068989344	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.2			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2556.028	701	753	687	787	937	687	767	883	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0066	adam	5	+accuracy	0.9738998127340824	2556.028	00:00:26	4	701	753	685	687	937	687	685	883	0.09347567196642415	0	0.34877384196185285	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.014618355887277
212	8	0.26430517711171664	46457.05864955357	False		True	single_id	just_spaces	semisupervised_text_classification_json	12	32	basic	0.1					300.0			[1, 2, 3, 4, 5, 6, 7]	342		282.0	cnn	seq2vec	300.0	True	embedding	classifier	2559.644	747	871	773	805	733	807	687	1239	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0565	adam	5	+accuracy	0.45997191011235955	2559.636	00:01:42	12	687	735	683	805	687	687	687	1239	1939.9783613663933	0	0.2524977293369664	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	76911.56674107142
213	0	0.2670299727520436	1388.2256173270089	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1					300.0			[1, 2, 3, 4, 5, 6]	311		493.0	cnn	seq2vec	300.0	True	embedding	classifier	2563.692	747	871	773	805	687	807	687	1239	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0484	adam	5	+accuracy	0.29295411985018727	2563.688	00:00:35	4	141	723	773	805	685	165	687	1239	17283.944118256873	0	0.2089009990917348	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3645.806609235491
214	2	0.27157129881925524	5.951248986380441	False		True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.0					300.0			[1, 2, 3, 4, 5, 6]	391		389.0	cnn	seq2vec	300.0	True	embedding	classifier	2566.1	721	1069	875	777	741	907	747	787	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0123	adam	5	+accuracy	0.40472846441947563	2566.1	00:00:51	6	687	703	875	777	687	907	747	787	31.958689572659324	0	0.2488646684831971	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	107.32334957122802
215	1	0.2670299727520436	1.6166463715689523	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.1		meanpool		True		484.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2591.748	1289	859	775	867	797	699	785	797	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0771	adam	5	+accuracy	0.2602996254681648	2591.748	00:01:33	5	1289	857	775	867	797	699	785	0	1.6803461340036285	0	0.25522252497729336	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5835659503936768
216	3	0.24432334241598547	5.171459409168788	False		True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.3		attention		True		485.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2568.196	917	947	795	687	759	747	877	837	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0807	adam	5	+accuracy	0.23092228464419476	2568.196	00:01:32	7	917	857	779	687	759	747	877	835	6.303163795435474	0	0.22524977293369663	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.171527147293091
217	8	0.2633969118982743	34630.64032723563	False		True	single_id	just_spaces	semisupervised_text_classification_json	12	32	basic	0.0					300.0			[1, 2, 3, 4, 5, 6, 7, 8]	128		282.0	cnn	seq2vec	300.0	True	embedding	classifier	2557.908	865	719	737	733	751	743	687	783	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0959	adam	5	+accuracy	0.30758426966292135	2557.904	00:01:38	12	865	10	737	733	571	743	687	291	93806.54774999619	0	0.184377838328792	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	672534.3367374421
218	3	0.2815622161671208	288.09779575892856	False		True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.3					300.0			[1, 2, 3, 4, 5]	507		504.0	cnn	seq2vec	300.0	True	embedding	classifier	2558.48	727	687	825	1011	687	903	787	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0253	adam	5	+accuracy	0.4207631086142322	2558.48	00:01:03	7	727	0	825	1011	687	903	787	18	3090.3119784865935	0	0.25885558583106266	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	9887.320567103794
219	7	0.26430517711171664	866.6895299366543	False		True	single_id	just_spaces	semisupervised_text_classification_json	11	32	basic	0.0					300.0			[1, 2, 3, 4, 5, 6, 7, 8]	144		469.0	cnn	seq2vec	300.0	True	embedding	classifier	2559.3	721	847	713	755	1391	995	841	731	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0268	adam	5	+accuracy	0.32455524344569286	2559.296	00:01:30	11	721	687	713	755	1391	995	723	731	801.3689555916446	0	0.22161671207992734	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	10413.026266452245
220	6	0.2615803814713896	96479.19868861607	False		True	single_id	just_spaces	semisupervised_text_classification_json	10	32	basic	0.4					300.0			[1, 2, 3, 4, 5, 6]	188		307.0	cnn	seq2vec	300.0	True	embedding	classifier	2557.044	1165	949	827	711	829	899	741	731	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0907	adam	5	+accuracy	0.3955992509363296	2557.032	00:01:23	10	517	791	779	711	169	899	741	731	21279.6598513171	0	0.24977293369663942	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	415990.43401227676
221	2	0.3869209809264305	1.6911650214876448	False		True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.0		final_state		True		67.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2552.984	843	683	687	763	737	1027	741	873	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0123	adam	5	+accuracy	0.7641619850187266	2552.984	00:01:21	6	843	683	687	709	737	1027	687	865	0.6119184044193239	0	0.33242506811989103	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.151263209751674
222	2	0.36603088101725706	3.432124304771423	False		True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.2			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2548.044	739	871	847	687	755	765	807	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.045	adam	5	+accuracy	0.9090589887640449	2548.036	00:00:34	6	10	871	847	687	737	735	807	687	0.4848357912306482	0	0.33242506811989103	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	8.062149783543179
223	0	0.40054495912806537	1.3559856414794922	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1		maxpool		True		445.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2564.192	959	687	1047	709	1213	867	795	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0035	adam	5	+accuracy	0.908941947565543	2564.192	00:01:09	4	959	687	539	709	1167	867	481	687	0.2536626151494319	0	0.37057220708446864	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.7015487160001483
224	0	0.39872842870118075	1.3588415554591589	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.4			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2561.392	701	687	687	857	831	739	687	739	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0142	adam	5	+accuracy	0.9533005617977528	2561.392	00:00:28	4	701	687	687	815	831	739	687	739	0.1531112448971593	0	0.3405994550408719	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.3080081599099294
225	5	0.35513169845594916	18.666690553937638	False		True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.2			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2550.624	1237	781	727	685	797	687	777	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0912	adam	5	+accuracy	0.899812734082397	2550.62	00:00:57	9	1237	781	10	685	797	0	777	687	2.1981722953614224	0	0.32879200726612173	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	34.73185849870954
226	0	0.25158946412352406	12830.428339494978	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.3					300.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	359		94.0	cnn	seq2vec	300.0	True	embedding	classifier	2565.008	829	771	741	851	743	781	733	925	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0948	adam	5	+accuracy	0.3386001872659176	2565.004	00:00:46	4	829	323	741	851	743	18	733	925	57531.832432664734	0	0.24432334241598547	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	49775.95404575893
227	5	0.27338782924613986	1.6285203184400285	False		True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.2		maxpool		True		471.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2567.328	851	715	1181	787	911	949	767	729	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0463	adam	5	+accuracy	0.22507022471910113	2567.316	00:02:24	9	10	715	1181	787	911	949	767	717	2.4947569950689537	0	0.21707538601271573	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.8129013674599785
228	0	0.2652134423251589	5146.040862165179	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1					300.0			[1, 2, 3, 4, 5, 6, 7]	281		206.0	cnn	seq2vec	300.0	True	embedding	classifier	2561.592	715	855	803	795	687	687	755	771	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0522	adam	5	+accuracy	0.31015917602996257	2561.584	00:00:38	4	715	687	803	133	393	687	533	771	5247.764683241255	0	0.22615803814713897	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	6249.928728376116
229	6	0.35240690281562215	17.366815730503628	False		True	single_id	just_spaces	semisupervised_text_classification_json	10	32	basic	0.2			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2550.256	801	1273	737	713	687	849	805	685	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.0758	adam	5	+accuracy	0.9073033707865169	2550.256	00:00:56	10	687	1273	737	713	687	687	805	685	1.3783430099375686	0	0.3188010899182561	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	29.143018749782016
230	5	0.26248864668483196	3768.880020577567	False		True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.2					300.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	479		456.0	cnn	seq2vec	300.0	True	embedding	classifier	2566.28	1197	753	921	751	937	959	909	789	/home/suching/reproducibility/data/sst/train.jsonl	0	50	0.025	adam	5	+accuracy	0.5346441947565543	2566.28	00:01:30	9	141	753	921	751	913	959	909	789	461.3233830567156	0	0.22070844686648503	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5971.453131975446
